4,27,33,50,52,47,40,40,35,23,12,16,8,11,4,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14,26,36,40,53,40,37,35,25,22,17,15,19,8,5,4,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,21,28,36,36,43,52,50,34,30,28,16,10,7,4,2,4,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
4,24,24,37,37,51,47,47,39,28,20,15,14,5,3,4,3,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,16,29,40,40,53,44,42,33,26,18,17,8,8,8,7,4,5,4,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0
4,18,27,30,40,36,50,34,33,28,29,14,22,12,12,9,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,28,45,50,40,41,31,25,41,28,15,14,8,6,2,6,6,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,16,26,38,44,45,44,37,39,34,28,17,8,9,6,3,5,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,33,31,36,46,45,48,38,31,21,20,7,11,6,3,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21,25,32,43,49,49,35,42,24,27,12,14,8,6,5,4,3,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0
4,15,31,36,38,45,59,34,42,30,29,13,8,6,8,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,25,33,51,48,47,47,43,30,15,17,8,9,4,1,4,0,2,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0
4,24,27,39,41,41,38,44,50,35,25,12,12,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14,26,39,42,48,46,51,40,19,21,13,13,19,4,5,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,23,23,45,42,45,48,40,30,30,17,13,12,8,6,6,3,5,4,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0
4,19,28,45,44,48,48,39,30,28,19,14,15,9,4,6,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,17,26,31,30,37,47,47,42,24,35,16,14,7,6,5,8,6,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4,12,21,39,49,56,55,39,32,33,23,10,13,5,6,4,3,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
4,22,36,39,41,49,41,57,39,13,15,16,14,7,3,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19,26,33,40,39,36,48,48,31,23,19,8,13,6,7,4,1,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0
4,17,34,44,38,53,46,38,40,29,18,24,7,7,0,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4,16,27,24,36,53,64,46,37,31,25,11,10,6,4,6,3,2,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0
4,12,21,26,36,52,53,57,38,24,22,11,12,5,9,8,7,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,22,23,43,51,50,54,41,41,18,15,16,1,6,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,33,39,44,51,52,36,29,30,24,14,10,12,7,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,24,30,25,46,38,59,43,35,23,18,15,10,9,10,10,6,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19,25,36,30,39,53,51,42,26,24,20,10,8,6,4,4,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4,22,33,37,48,58,49,39,35,22,24,13,8,6,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,21,30,45,53,36,46,44,29,32,20,10,8,6,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,24,35,33,45,46,51,39,29,23,22,17,11,7,4,7,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,19,31,43,49,51,43,36,27,34,28,10,11,11,6,1,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,31,40,50,54,44,43,37,29,16,13,6,9,2,1,4,3,3,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
4,13,23,34,40,56,39,39,36,39,31,14,12,7,6,4,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,16,37,37,50,38,52,50,45,22,19,14,8,6,2,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21,26,39,48,43,44,42,40,28,20,18,10,6,8,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,30,36,36,56,40,38,28,34,20,30,11,7,8,5,6,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4,7,16,32,43,38,41,38,41,29,27,29,20,19,13,2,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,27,28,41,52,47,47,41,44,24,16,12,8,7,2,1,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,28,38,46,46,49,41,29,27,23,21,13,4,6,11,5,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
4,18,32,42,45,42,53,32,32,27,18,13,13,8,8,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,32,39,55,51,52,41,25,35,10,13,7,6,7,1,3,2,4,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4,23,28,38,45,50,47,45,31,23,19,16,10,4,6,4,7,3,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4,15,32,49,35,51,53,44,33,27,13,16,11,8,5,2,3,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
4,14,24,39,43,52,63,34,36,19,21,16,14,9,7,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,25,37,55,54,50,40,43,29,12,14,4,7,4,4,5,3,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0
4,15,24,34,41,47,55,33,49,31,20,19,13,9,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19,21,42,41,51,46,44,29,25,31,20,13,6,7,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,24,36,38,44,51,41,42,44,27,19,9,8,6,4,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,31,35,51,43,32,40,38,23,24,23,20,14,9,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21,25,37,47,45,39,46,28,32,34,17,16,7,4,2,2,1,1,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0
4,13,24,32,39,50,45,34,37,35,31,16,11,9,5,2,5,5,5,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0
4,17,30,35,53,56,51,36,32,31,20,12,8,7,4,5,5,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,17,26,31,33,41,35,41,45,35,23,24,21,8,8,9,1,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,26,36,38,34,52,52,34,40,27,13,17,6,8,8,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,35,36,49,45,50,39,33,28,24,17,13,5,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,11,21,40,47,48,44,43,42,27,15,25,12,8,7,5,2,1,3,2,1,0,1,0,2,0,1,0,0,0,0,0,0,0
4,20,26,50,39,48,52,29,36,29,24,20,7,7,4,2,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,11,27,31,34,33,64,47,49,39,16,10,11,16,4,3,5,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,26,35,30,40,41,41,38,29,25,25,19,21,9,12,3,6,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4,19,32,39,44,54,45,45,29,32,19,12,12,7,5,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19,28,40,39,42,46,50,37,33,18,11,6,13,9,5,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,24,32,46,45,49,40,30,31,15,18,11,15,9,7,3,5,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
4,17,28,31,38,60,43,41,42,20,17,23,11,8,6,8,3,4,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
4,13,25,36,35,48,51,44,31,38,24,24,12,10,4,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,23,39,41,57,42,35,41,32,22,12,11,7,10,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21,20,36,40,51,59,48,38,18,23,8,8,7,9,5,5,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,23,35,34,44,44,48,45,29,30,21,8,15,10,3,7,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21,38,49,54,49,46,40,34,20,24,9,6,5,6,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15,31,43,36,46,38,39,44,21,20,18,22,11,8,7,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4,16,25,31,44,57,51,37,29,32,28,15,14,13,5,3,2,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,16,24,39,33,41,54,49,44,31,17,15,15,6,4,6,2,0,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0
4,15,22,33,49,55,45,45,30,31,24,15,6,11,8,7,2,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
4,14,29,35,41,49,45,47,35,35,22,19,10,13,7,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19,30,36,38,41,48,48,40,29,28,16,6,13,5,3,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4,16,17,33,30,46,53,37,41,34,31,22,18,9,5,6,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,26,37,40,39,47,52,47,39,29,14,8,12,4,5,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,26,34,37,43,35,44,47,30,33,19,14,6,5,3,2,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4,15,19,40,57,51,48,48,28,28,23,12,9,12,7,3,1,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,15,25,30,38,39,44,46,51,41,28,15,9,4,4,2,7,3,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
4,18,29,36,44,39,39,53,39,29,22,15,12,7,12,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,30,46,42,38,44,39,41,37,21,16,10,7,4,8,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19,36,35,42,47,43,47,31,27,19,14,16,7,11,3,1,2,3,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0
4,14,31,37,49,49,51,45,38,30,22,16,9,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21,30,35,46,43,51,43,35,29,18,13,14,6,5,5,5,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,21,33,47,49,56,52,36,27,24,20,14,10,7,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15,28,40,42,44,39,46,31,34,21,19,16,11,6,6,1,2,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0
4,13,32,31,55,48,54,49,30,31,19,17,9,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15,31,45,40,45,41,50,33,29,17,15,11,5,5,11,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,25,32,43,44,54,43,43,29,27,13,10,3,8,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19,29,33,38,46,48,35,38,32,19,20,14,8,6,8,2,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4,13,27,29,34,41,40,43,38,41,25,29,18,10,5,5,2,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,15,26,31,39,52,47,47,40,27,25,12,12,5,4,7,5,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,16,27,31,35,52,46,43,38,28,28,16,14,11,6,5,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,31,43,42,64,43,41,23,25,22,14,13,9,4,2,3,1,2,1,2,4,0,1,0,1,0,0,0,0,0,0,0,0
4,23,30,42,40,49,38,44,29,34,19,20,17,7,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,16,29,34,39,46,49,43,40,35,17,14,8,4,7,1,3,3,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0
4,21,23,43,43,57,48,56,26,28,26,15,8,3,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,24,43,35,52,38,45,38,31,16,22,13,7,6,3,2,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,30,29,34,41,46,46,38,36,29,24,20,7,6,8,3,4,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0
4,24,39,48,58,57,41,31,20,23,17,12,10,3,4,2,3,7,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
4,16,27,34,48,51,47,33,48,26,23,16,9,14,2,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,25,36,39,44,41,46,47,33,21,17,13,14,7,7,4,5,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4,15,34,28,44,44,43,47,27,28,28,16,21,8,9,2,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,18,29,39,49,47,47,40,32,38,23,15,10,9,5,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,12,30,34,38,36,39,53,37,32,27,25,8,10,8,3,3,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21,29,39,39,40,47,45,33,31,25,12,14,5,5,3,5,4,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0
4,16,29,35,38,43,38,45,44,28,29,20,13,6,5,1,5,2,1,6,1,0,1,1,1,1,0,0,0,0,0,0,0,0
4,17,26,40,45,43,42,39,36,24,17,22,12,13,10,6,1,5,2,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0
4,21,28,34,43,37,47,49,39,30,18,17,8,10,8,5,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,17,28,40,46,56,30,48,43,27,31,8,4,10,8,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,22,34,30,50,52,43,42,45,27,13,16,8,10,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,30,40,48,50,39,35,35,33,20,12,12,7,5,5,4,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4,23,32,28,36,33,35,36,38,38,28,26,14,12,8,6,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,22,33,42,40,45,43,47,36,22,15,15,12,6,5,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
4,24,35,49,50,47,53,44,25,22,16,12,8,6,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,32,32,37,46,46,49,47,21,35,15,9,6,2,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,25,41,55,52,50,40,43,22,18,11,9,5,4,4,2,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,17,16,30,40,57,52,44,32,28,33,19,14,8,3,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,27,36,42,49,51,46,37,20,24,20,7,12,2,3,4,2,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0
4,23,32,33,47,54,50,34,30,27,20,14,10,10,6,4,2,3,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0
4,14,22,39,53,47,59,43,31,31,26,17,12,6,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,24,30,40,46,44,50,41,40,24,26,19,4,4,2,5,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19,32,44,39,44,34,47,35,26,21,18,16,8,5,7,2,4,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4,21,28,45,58,40,42,50,30,24,26,12,8,5,6,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21,26,38,43,48,47,47,45,29,27,7,10,4,4,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,29,34,32,40,50,37,42,32,25,22,10,15,9,4,2,3,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0
4,15,36,46,35,46,48,51,44,24,23,7,7,10,6,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,34,45,37,46,64,35,28,22,25,14,14,6,3,4,1,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,20,28,28,48,47,44,56,41,30,28,13,6,3,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,22,48,36,53,56,37,42,22,21,16,8,9,4,4,1,3,2,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0
4,26,26,30,45,49,58,44,37,23,14,15,8,6,3,8,3,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
4,21,27,31,49,51,35,37,28,32,25,23,17,7,11,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,28,38,45,42,52,48,43,32,20,17,11,7,6,3,6,1,2,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0
4,16,31,39,41,52,54,30,35,29,21,15,13,9,8,6,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19,28,33,46,46,46,44,42,35,24,15,10,8,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,12,27,37,34,40,61,39,39,32,19,12,9,11,4,7,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
4,22,36,40,53,41,44,45,35,29,15,8,11,10,8,1,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,17,35,32,38,56,58,37,35,23,15,18,13,9,3,3,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21,37,41,46,55,45,39,27,21,29,14,10,4,5,4,4,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4,16,36,42,38,45,46,44,29,21,17,22,13,6,8,5,2,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,24,30,26,41,44,31,40,25,28,31,23,16,9,4,8,7,7,2,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0
4,17,28,37,36,38,51,44,39,24,20,19,17,14,9,5,2,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
4,17,26,33,45,49,50,39,26,31,27,22,9,7,7,8,3,0,2,0,1,1,2,2,0,1,0,1,0,0,0,0,0,0
4,25,35,33,42,60,38,39,32,31,22,18,11,4,4,4,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,21,41,51,64,50,48,35,17,16,22,10,16,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,32,42,34,44,56,43,40,20,21,18,11,10,7,6,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,36,34,33,43,41,38,40,38,25,21,13,8,4,5,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,21,25,29,29,43,47,55,50,35,17,12,12,3,7,9,4,2,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0
4,20,36,40,40,40,47,31,41,32,18,26,9,6,6,7,1,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4,24,32,40,38,45,39,43,42,27,13,18,11,10,5,5,4,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,25,35,37,46,48,39,33,31,18,16,14,12,5,10,8,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4,15,39,26,48,52,47,32,30,21,29,20,13,11,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,29,35,45,49,47,45,37,28,13,19,16,9,5,2,4,2,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
4,15,19,30,44,41,47,39,44,31,26,24,8,13,6,8,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,29,46,54,41,49,39,37,19,18,18,10,10,5,6,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,22,28,38,40,40,38,39,40,38,28,16,11,7,7,3,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,26,41,37,48,36,42,39,25,27,18,20,6,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,27,37,41,38,64,40,28,28,21,17,18,10,5,6,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14,24,41,41,43,46,55,29,35,22,17,10,10,6,6,3,1,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0
4,27,33,35,41,49,41,43,33,31,16,14,14,6,5,10,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14,26,42,44,50,49,46,39,31,19,11,11,5,7,2,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,47,51,46,45,41,38,33,21,18,14,10,9,2,4,4,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4,25,21,38,34,38,38,45,31,33,26,19,17,14,6,8,7,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,15,21,37,39,45,56,47,36,27,21,14,7,12,6,7,7,2,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0
4,22,37,37,45,40,49,47,44,28,11,17,7,7,3,6,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,34,38,57,53,44,37,36,24,21,12,10,10,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,25,29,36,42,35,30,34,40,28,25,12,14,12,10,2,6,3,0,2,1,3,1,1,0,0,0,0,0,0,0,0,0
4,24,30,41,39,46,48,44,39,25,19,21,13,5,3,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4,15,25,46,51,53,48,43,33,17,25,14,10,16,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,28,38,36,46,51,44,39,32,23,14,9,8,5,6,4,1,1,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0
4,16,32,54,53,46,46,40,33,21,18,17,15,3,8,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,31,46,52,50,56,40,28,29,15,12,7,8,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,22,36,38,40,44,49,26,43,21,26,10,16,9,4,6,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19,36,34,46,45,40,47,31,28,16,19,10,10,9,4,4,2,1,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0
